chr12	990630	990630	chr12	1027747	1027747	0.0114505656668529
chr12	991323	991323	chr12	1027747	1027747	0.6717508474716115
chr12	991488	991488	chr12	1027747	1027747	0.2442784503618601
chr12	991620	991620	chr12	1027747	1027747	0.0572528025038631
chr12	998483	998483	chr12	1027747	1027747	0.0152673339958121
chr12	991323	991323	chr12	1083163	1083163	7.328958378061217e-12
chr12	1028573	1028573	chr12	1083163	1083163	0.9999999999926712
chr12	1110348	1110348	chr12	1115865	1115865	0.999999999995524
chr12	1112299	1112299	chr12	1115865	1115865	4.475983324839287e-12
chr12	1190053	1190053	chr12	1236768	1236768	0.0732160136162903
chr12	1204513	1204513	chr12	1236768	1236768	0.9267839863837096
chr12	1408248	1408248	chr12	1444561	1444561	0.2432437775698524
chr12	1410454	1410454	chr12	1444561	1444561	0.7567562224301475
