chr3	35639032	35639032	chr3	35679786	35679786	0.1666672853666023
chr3	35640399	35640399	chr3	35679786	35679786	0.1666661075738895
chr3	35641704	35641704	chr3	35679786	35679786	0.0833334218979435
chr3	35642432	35642432	chr3	35679786	35679786	4.4363879946189426e-11
chr3	35643823	35643823	chr3	35679786	35679786	0.0833330526384162
chr3	35663652	35663652	chr3	35679786	35679786	3.7776290179050496e-11
chr3	35668063	35668063	chr3	35679786	35679786	1.4895498451041478e-11
chr3	35671235	35671235	chr3	35679786	35679786	5.529034268531267e-12
chr3	35679693	35679693	chr3	35679786	35679786	0.0833331899601487
chr3	35679702	35679702	chr3	35679786	35679786	0.0833332358168463
chr3	35642409	35642409	chr3	35679786	35679786	0.3333337066435885
chr3	35680918	35680918	chr3	35681713	35681713	6.137161723814079e-11
chr3	35681171	35681171	chr3	35681713	35681713	6.147022370733433e-11
chr3	35679961	35679961	chr3	35681713	35681713	0.9999999998771584
chr3	35683816	35683816	chr3	35684020	35684020	2.207588954609832e-14
chr3	35683816	35683816	chr3	35687738	35687738	0.999999999879193
chr3	35683816	35683816	chr3	35689306	35689306	1.207850797760883e-10
