chr6	56460255	56460255	chr6	56463045	56463045	0.4166663377491387
chr6	56460255	56460255	chr6	56463564	56463564	0.5833336622508613
chr6	56528926	56528926	chr6	56529447	56529447	0.1818174149705858
chr6	56528926	56528926	chr6	56529973	56529973	0.8181825850294142
chr6	56600222	56600222	chr6	56601442	56601442	0.0731699961188222
chr6	56600222	56600222	chr6	56610426	56610426	0.9268300038811778
chr6	56735290	56735290	chr6	56843054	56843054	0.6478880800944863
chr6	56735290	56735290	chr6	56851396	56851396	0.3521119199055137
chr6	56851605	56851605	chr6	56851787	56851787	0.9285716978632178
chr6	56851605	56851605	chr6	56900420	56900420	0.0714283021367821
