chr3	33644904	33644904	chr3	33645002	33645002	1.4246368025865934e-11
chr3	33644904	33644904	chr3	33645281	33645281	0.4906401977509967
chr3	33644904	33644904	chr3	33658973	33658973	0.4527475257513739
chr3	33644904	33644904	chr3	33659506	33659506	0.037741548933031
chr3	33644904	33644904	chr3	33663444	33663444	0.0188707275503519
chr3	33596733	33596733	chr3	33602951	33602951	0.0499991403380283
chr3	33596735	33596735	chr3	33602951	33602951	0.9000006844912628
chr3	33602590	33602590	chr3	33602951	33602951	0.0500001751707088
chr3	33612072	33612072	chr3	33619602	33619602	0.9999999999682412
chr3	33618247	33618247	chr3	33619602	33619602	3.175890540485595e-11
