chr2	209579439	209579439	chr2	209580035	209580035	0.0519973006463
chr2	209579736	209579736	chr2	209580035	209580035	0.0004687602389617
chr2	209579762	209579762	chr2	209580035	209580035	0.0009375130581174
chr2	209579958	209579958	chr2	209580035	209580035	0.0065626093727404
chr2	209424277	209424277	chr2	209580035	209580035	0.0655285945408621
chr2	209507642	209507642	chr2	209580035	209580035	0.5381570315780272
chr2	209579756	209579756	chr2	209580035	209580035	0.3363481905649911
chr2	209653433	209653433	chr2	209678571	209678571	0.851045137786341
chr2	209661614	209661614	chr2	209678571	209678571	0.0030617358633295
chr2	209661679	209661679	chr2	209678571	209678571	0.1458931263503294
chr2	209680828	209680828	chr2	209692624	209692624	0.4458208824280547
chr2	209680828	209680828	chr2	209692636	209692636	0.2844066938626835
chr2	209680828	209680828	chr2	209696541	209696541	0.024110897308169
chr2	209680828	209680828	chr2	209700276	209700276	0.2215505849354315
chr2	209680828	209680828	chr2	209700279	209700279	0.0241109414656612
