chr2	171687628	171687628	chr2	171690146	171690146	0.2745129185279463
chr2	171687874	171687874	chr2	171690146	171690146	0.7254870814720537
chr2	171712827	171712827	chr2	171715327	171715327	0.618407321932605
chr2	171692895	171692895	chr2	171715327	171715327	3.7539421448252194e-11
chr2	171707378	171707378	chr2	171715327	171715327	0.3815926780298556
chr2	171692895	171692895	chr2	171706546	171706546	0.0312977461934907
chr2	171692895	171692895	chr2	171707232	171707232	0.0625954131016097
chr2	171692895	171692895	chr2	171707286	171707286	0.9061068407048994
chr2	171707378	171707378	chr2	171707957	171707957	5.325647446159048e-11
chr2	171707378	171707378	chr2	171712766	171712766	0.9999999999467436
