chr15	63044153	63044153	chr15	63056984	63056984	0.2338755265980944
chr15	63048708	63048708	chr15	63056984	63056984	0.7661244734019056
chr15	63061789	63061789	chr15	63062214	63062214	0.9130435171346976
chr15	63061274	63061274	chr15	63062214	63062214	0.0869564828653023
chr15	63060940	63060940	chr15	63061197	63061197	0.2272727914238994
chr15	63060940	63060940	chr15	63061712	63061712	0.7727272085761006
chr15	63062646	63062646	chr15	63064063	63064063	0.1379307152112999
chr15	63062646	63062646	chr15	63071089	63071089	0.2758620457001018
chr15	63062646	63062646	chr15	63065895	63065895	0.448276302305472
chr15	63062646	63062646	chr15	63069869	63069869	0.1379309367831262
