chr12	110496204	110496204	chr12	110498819	110498819	0.1799998488839902
chr12	110496204	110496204	chr12	110499456	110499456	0.0600000163705928
chr12	110496204	110496204	chr12	110500026	110500026	0.0199999891725596
chr12	110496204	110496204	chr12	110501416	110501416	2.5805575805688225e-11
chr12	110496204	110496204	chr12	110499534	110499534	0.7400001455470516
chr12	110499547	110499547	chr12	110502048	110502048	0.1340320245155944
chr12	110500131	110500131	chr12	110502048	110502048	1.620139047077669e-12
chr12	110493232	110493232	chr12	110502048	110502048	0.0047028746956967
chr12	110496095	110496095	chr12	110502048	110502048	1.4726988609650528e-12
chr12	110496188	110496188	chr12	110502048	110502048	0.0071603518651428
chr12	110496204	110496204	chr12	110502048	110502048	0.8423475723814755
chr12	110497003	110497003	chr12	110502048	110502048	0.0070542994730475
chr12	110498860	110498860	chr12	110502048	110502048	0.0047028770659501
