chr22	35746562	35746562	chr22	35750183	35750183	5.273374044942417e-12
chr22	35746562	35746562	chr22	35750425	35750425	0.0847873885404166
chr22	35746562	35746562	chr22	35752369	35752369	7.255440585002111e-12
chr22	35746562	35746562	chr22	35752612	35752612	0.0169574942964964
chr22	35746562	35746562	chr22	35756104	35756104	0.830425204393087
chr22	35746562	35746562	chr22	35759887	35759887	0.067829912757471
chr22	35810005	35810005	chr22	35836319	35836319	0.0206341614859714
chr22	35810005	35810005	chr22	35839863	35839863	8.518471022465561e-12
chr22	35810005	35810005	chr22	35840347	35840347	0.0309511463100997
chr22	35810005	35810005	chr22	35894812	35894812	0.0103170654510788
chr22	35810005	35810005	chr22	35840191	35840191	0.526170286807072
chr22	35810005	35810005	chr22	35938846	35938846	0.4119273399372596
chr22	35938898	35938898	chr22	35945058	35945058	3.0109710274492816e-12
chr22	35938898	35938898	chr22	35961462	35961462	5.088589401059973e-12
chr22	35938898	35938898	chr22	35961567	35961567	8.534383518175732e-12
chr22	35938898	35938898	chr22	36028239	36028239	0.4802330639580804
chr22	35938898	35938898	chr22	35961562	35961562	0.5197669360252857
chr22	35752656	35752656	chr22	35759887	35759887	3.232069381315603e-11
chr22	35756145	35756145	chr22	35759887	35759887	0.9999999999676792
