chr3	33576276	33576276	chr3	33577201	33577201	0.2499999277479213
chr3	33576276	33576276	chr3	33581820	33581820	0.7500000722520787
chr3	33644904	33644904	chr3	33645002	33645002	1.9116172172903623e-11
chr3	33644904	33644904	chr3	33645281	33645281	0.3109623607298394
chr3	33644904	33644904	chr3	33658973	33658973	0.6445749309201714
chr3	33644904	33644904	chr3	33659506	33659506	0.0222313452611526
chr3	33644904	33644904	chr3	33663444	33663444	0.0222313630697204
chr3	33574497	33574497	chr3	33576168	33576168	0.2142875827591338
chr3	33573355	33573355	chr3	33576168	33576168	0.7857124172408662
chr3	33592240	33592240	chr3	33592394	33592394	0.1034482417843269
chr3	33584921	33584921	chr3	33592394	33592394	0.8965517581780305
chr3	33588732	33588732	chr3	33592394	33592394	3.764249776964635e-11
chr3	33596733	33596733	chr3	33602951	33602951	3.7212373842837456e-17
chr3	33596735	33596735	chr3	33602951	33602951	0.954191394421588
chr3	33602590	33602590	chr3	33602951	33602951	0.0458086055217148
chr3	33592497	33592497	chr3	33602951	33602951	5.669722900669047e-11
