chr3	33576276	33576276	chr3	33577201	33577201	8.612579743981174e-11
chr3	33576276	33576276	chr3	33581820	33581820	0.9999999999138742
chr3	33644904	33644904	chr3	33645002	33645002	3.564396133167248e-11
chr3	33644904	33644904	chr3	33645281	33645281	0.3044300605408407
chr3	33644904	33644904	chr3	33658973	33658973	0.5650998022878955
chr3	33644904	33644904	chr3	33659506	33659506	0.0434899570880937
chr3	33644904	33644904	chr3	33663444	33663444	0.086980180047526
chr3	33574497	33574497	chr3	33576168	33576168	0.7272731250150616
chr3	33573355	33573355	chr3	33576168	33576168	0.2727268749849384
chr3	33592240	33592240	chr3	33592394	33592394	0.2000000084931683
chr3	33584921	33584921	chr3	33592394	33592394	0.7999999914293584
chr3	33588732	33588732	chr3	33592394	33592394	7.747326132323563e-11
chr3	33596733	33596733	chr3	33602951	33602951	2.162388490116907e-17
chr3	33596735	33596735	chr3	33602951	33602951	0.9375000680531616
chr3	33602590	33602590	chr3	33602951	33602951	0.0624999318906502
chr3	33592497	33592497	chr3	33602951	33602951	5.6188161659194855e-11
