chr1	243344332	243344332	chr1	243378720	243378720	0.916666635234152
chr1	243364302	243364302	chr1	243378720	243378720	0.0833333647658481
chr1	243394496	243394496	chr1	243415701	243415701	0.1999993254222888
chr1	243378864	243378864	chr1	243415701	243415701	0.8000006745777111
chr1	243487822	243487822	chr1	243489013	243489013	0.0714285187187682
chr1	243487879	243487879	chr1	243489013	243489013	0.0714282821092164
chr1	243426559	243426559	chr1	243489013	243489013	0.8571431991720153
chr1	243497960	243497960	chr1	243499755	243499755	0.0370369538542546
chr1	243426559	243426559	chr1	243499755	243499755	0.0740737792455081
chr1	243489141	243489141	chr1	243499755	243499755	0.8888892669002372
chr1	243304778	243304778	chr1	243305011	243305011	0.3333315660346507
chr1	243304778	243304778	chr1	243307988	243307988	0.6666684339653492
