chr12	56158712	56158712	chr12	56159586	56159586	0.9561859647695282
chr12	56158921	56158921	chr12	56159586	56159586	0.0438140352304718
chr12	56158712	56158712	chr12	56159974	56159974	0.0855730936025736
chr12	56159623	56159623	chr12	56159974	56159974	0.012205594346171
chr12	56159731	56159731	chr12	56159974	56159974	0.9022213120512552
chr12	56160321	56160321	chr12	56161386	56161386	0.8923826847585741
chr12	56160671	56160671	chr12	56161386	56161386	0.1076173152414258
chr12	56158712	56158712	chr12	56158807	56158807	0.0158730538249357
chr12	56158712	56158712	chr12	56158901	56158901	0.7460317387834652
chr12	56158712	56158712	chr12	56159622	56159622	0.2380952073915991
