chr5	135335142	135335142	chr5	135339427	135339427	1.4592870251117168e-11
chr5	135335142	135335142	chr5	135343259	135343259	0.9999999999854072
chr5	135346058	135346058	chr5	135350822	135350822	0.2607499734451482
chr5	135346058	135346058	chr5	135350826	135350826	1.1773243506972354e-11
chr5	135346058	135346058	chr5	135352945	135352945	0.7044833678021444
chr5	135346058	135346058	chr5	135360496	135360496	0.0173833407503187
chr5	135346058	135346058	chr5	135388921	135388921	0.0173833179906154
chr5	135353046	135353046	chr5	135360496	135360496	0.8145665823979276
chr5	135359943	135359943	chr5	135360496	135360496	1.9885665268405507e-11
chr5	135350914	135350914	chr5	135360496	135360496	0.1854334175821867
chr5	135360602	135360602	chr5	135369405	135369405	0.0192307642994625
chr5	135360605	135360605	chr5	135369405	135369405	0.5961538293626764
chr5	135360608	135360608	chr5	135369405	135369405	0.3846154063378611
