chr2	231707229	231707229	chr2	231711347	231711347	0.3529409085250177
chr2	231707836	231707836	chr2	231711347	231711347	0.0588233783317468
chr2	231709042	231709042	chr2	231711347	231711347	0.4117650285449862
chr2	231710302	231710302	chr2	231711347	231711347	0.0588236017148227
chr2	231710585	231710585	chr2	231711347	231711347	0.0588236268983171
chr2	231710677	231710677	chr2	231711347	231711347	0.0588234559851092
chr2	231711372	231711372	chr2	231712442	231712442	0.0047675572628685
chr2	231711978	231711978	chr2	231712442	231712442	0.004306184246224
chr2	231711984	231711984	chr2	231712442	231712442	0.9909262584909074
chr2	231708752	231708752	chr2	231711356	231711356	0.0026054985696839
chr2	231708752	231708752	chr2	231711347	231711347	0.997394501430316
chr2	231711420	231711420	chr2	231711886	231711886	0.0826359315656311
chr2	231711420	231711420	chr2	231711889	231711889	0.9154032573276571
chr2	231711420	231711420	chr2	231712442	231712442	0.0019608111067117
chr2	231712517	231712517	chr2	231712842	231712842	0.003200705649572
chr2	231712517	231712517	chr2	231712803	231712803	0.996799294350428
