chr5	139293821	139293821	chr5	139307238	139307238	0.0056165655131495
chr5	139293773	139293773	chr5	139307238	139307238	0.0228983572279364
chr5	139293806	139293806	chr5	139307238	139307238	0.7779834842588329
chr5	139294029	139294029	chr5	139307238	139307238	0.1844286560430074
chr5	139294101	139294101	chr5	139307238	139307238	0.0090729369570736
chr5	139308328	139308328	chr5	139314674	139314674	0.6817808726603054
chr5	139293773	139293773	chr5	139314674	139314674	0.0043018302202824
chr5	139293806	139293806	chr5	139314674	139314674	0.0525779028895782
chr5	139294029	139294029	chr5	139314674	139314674	0.2599054513481645
chr5	139294101	139294101	chr5	139314674	139314674	0.0014339428816695
